http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/architect	 architect	 24442
http://dbpedia.org/ontology/architecturalStyle	 architectural style	 http://dbpedia.org/ontology/structuralSystem	 structural system	 2
http://dbpedia.org/ontology/architecturalStyle	 architectural style	 http://dbpedia.org/ontology/architect	 architect	 4
http://dbpedia.org/ontology/architecturalStyle	 architectural style	 http://dbpedia.org/ontology/type	 type	 18
http://dbpedia.org/ontology/architecturalStyle	 architectural style	 http://dbpedia.org/ontology/location	 location	 18
http://dbpedia.org/ontology/architecturalStyle	 architectural style	 http://dbpedia.org/ontology/governingBody	 governing body	 22
http://dbpedia.org/ontology/architecturalStyle	 architectural style	 http://dbpedia.org/ontology/architecturalStyle	 architectural style	 44416
http://dbpedia.org/ontology/areaOfSearch	 area of search	 http://dbpedia.org/ontology/areaOfSearch	 area of search	 175
http://dbpedia.org/ontology/arrondissement	 arrondissement	 http://dbpedia.org/ontology/department	 department	 100
http://dbpedia.org/ontology/arrondissement	 arrondissement	 http://dbpedia.org/ontology/canton	 canton	 151
http://dbpedia.org/ontology/arrondissement	 arrondissement	 http://dbpedia.org/ontology/intercommunality	 intercommunality	 185
http://dbpedia.org/ontology/arrondissement	 arrondissement	 http://dbpedia.org/ontology/arrondissement	 arrondissement Label	 11715
